purchase_id,product_id,supplier_id,purchase_date,quantity,unit_price_usd,total_amount_usd,delivery_days,payment_term
8417,9364,5,2024-05-11,437,1229.99,537505.63,27,60
8418,6327,68,2024-01-29,320,1543.77,494006.4,5,60
8419,7881,8,2024-09-10,271,940.58,254897.18,21,30
8420,481,95,2025-02-09,354,711.05,251711.7,13,30
8421,9707,60,2025-03-25,456,785.42,358151.52,2,90
8422,4382,16,2025-03-04,10,1683.22,16832.2,24,90
8423,5205,87,2023-04-09,355,659.14,233994.7,13,60
8424,9077,43,2025-10-15,442,770.19,340423.98,26,60
8425,974,86,2023-06-16,250,1791.11,447777.5,30,45
8426,8998,32,2025-09-20,420,1962.22,824132.4,21,90
8427,1108,59,2024-04-22,365,803.03,293105.95,1,60
8428,3183,19,2025-04-11,433,918.29,397619.57,14,45
8429,2854,25,2025-10-06,376,26.48,9956.48,16,60
8430,9296,5,2025-07-28,178,427.96,76176.88,24,45
8431,2551,45,2025-03-31,370,1079.35,399359.5,2,30
8432,8035,26,2023-04-14,420,427.85,179697.0,9,60
8433,9721,31,2024-08-01,449,727.7,326737.3,22,15
8434,92,29,2023-06-01,361,424.72,153323.92,14,45
8435,5910,78,2024-09-21,425,1891.46,803870.5,18,45
8436,2175,34,2023-08-31,251,169.99,42667.49,8,15
8437,9575,48,2024-08-03,353,1482.11,523184.83,14,60
8438,1061,24,2023-10-11,182,83.87,15264.34,5,15
8439,7602,64,2024-04-20,179,1040.95,186330.05,4,15
8440,1957,86,2024-05-12,400,1764.84,705936.0,24,90
8441,377,21,2025-01-13,93,1560.73,145147.89,5,45
8442,3986,64,2025-03-21,433,102.73,44482.09,2,60
8443,192,53,2024-11-03,202,46.05,9302.1,16,60
8444,8739,67,2023-02-24,324,1383.29,448185.96,1,60
8445,6718,91,2025-04-17,7,416.88,2918.16,1,90
8446,485,94,2025-09-30,50,633.48,31674.0,13,30
8447,3742,77,2024-01-28,66,312.12,20599.92,29,15
8448,2085,48,2023-04-20,373,1653.89,616900.97,10,60
8449,6660,10,2024-06-20,253,1582.79,400445.87,20,60
8450,8646,35,2025-06-10,235,1531.79,359970.65,28,60
8451,3275,58,2024-07-03,337,661.35,222874.95,19,90
8452,1843,89,2025-01-30,322,1253.78,403717.16,9,90
8453,8551,11,2024-02-29,399,79.73,31812.27,22,15
8454,2225,83,2024-04-26,215,586.51,126099.65,19,30
8455,6210,26,2025-01-04,313,1274.51,398921.63,3,90
8456,7210,37,2024-11-14,22,242.22,5328.84,13,60
8457,9527,43,2024-03-17,387,395.33,152992.71,23,15
8458,4068,17,2025-08-23,479,692.68,331793.72,21,30
8459,3243,12,2024-08-23,186,641.79,119372.94,17,30
8460,3422,33,2025-06-08,426,1875.66,799031.16,29,15
8461,8049,94,2023-09-14,209,1880.94,393116.46,30,30
8462,4022,39,2023-02-03,229,6.11,1399.19,30,90
8463,2971,18,2024-05-05,172,1898.73,326581.56,1,30
8464,5462,23,2023-12-22,332,1567.52,520416.64,26,45
8465,8280,65,2024-01-12,349,665.09,232116.41,24,60
8466,1930,51,2024-08-24,205,866.0,177530.0,6,60
8467,4218,4,2025-02-15,396,686.22,271743.12,5,30
8468,1710,1,2025-12-09,102,1955.46,199456.92,30,15
8469,6030,74,2023-07-29,427,933.3,398519.1,21,90
8470,8138,49,2025-10-30,212,1066.45,226087.4,25,45
8471,9106,84,2023-08-09,59,327.92,19347.28,28,90
8472,5365,18,2025-03-24,165,89.68,14797.2,14,15
8473,8830,54,2023-05-15,284,1930.86,548364.24,27,15
8474,1560,42,2024-07-23,413,1154.87,476961.31,5,15
8475,3883,11,2023-03-03,219,857.78,187853.82,23,45
8476,9475,9,2023-02-19,296,1773.49,524953.04,5,15
8477,3818,11,2023-05-30,14,1284.58,17984.12,9,30
8478,7146,40,2025-07-19,31,59.36,1840.16,23,15
8479,2372,1,2025-01-16,488,1953.72,953415.36,16,90
8480,229,21,2025-11-28,400,1890.67,756268.0,22,15
8481,7149,87,2025-06-27,4,1462.45,5849.8,13,45
8482,3736,71,2025-11-13,270,70.92,19148.4,3,60
8483,1311,35,2024-12-24,362,480.46,173926.52,7,30
8484,8158,90,2023-09-25,291,533.33,155199.03,8,45
8485,8654,6,2025-05-25,29,1749.29,50729.41,7,45
8486,867,93,2024-06-06,260,1298.11,337508.6,8,30
8487,3663,7,2024-02-26,463,539.92,249982.96,1,45
8488,3560,7,2023-01-17,150,569.57,85435.5,5,30
8489,2452,1,2025-02-15,468,1612.66,754724.88,26,30
8490,2596,55,2025-03-29,428,302.38,129418.64,17,45
8491,6225,27,2025-09-26,432,698.63,301808.16,4,45
8492,734,62,2025-02-06,205,426.0,87330.0,27,30
8493,9841,11,2025-01-18,196,1702.46,333682.16,29,60
8494,7970,26,2024-11-06,58,276.02,16009.16,26,90
8495,3203,81,2025-05-11,386,1133.47,437519.42,1,15
8496,717,18,2024-05-27,87,194.5,16921.5,10,30
8497,9307,42,2025-04-22,198,1821.98,360752.04,5,30
8498,1059,17,2024-06-09,405,503.21,203800.05,8,30
8499,2347,30,2024-04-08,68,1797.9,122257.2,27,60
8500,70,91,2024-12-01,371,1969.29,730606.59,2,45
8501,8529,81,2023-05-16,77,163.23,12568.71,6,30
8502,2748,84,2025-01-12,159,632.11,100505.49,15,90
8503,6993,81,2023-05-17,132,395.67,52228.44,5,30
8504,970,82,2023-05-24,33,1729.64,57078.12,14,60
8505,3042,25,2025-01-10,403,897.41,361656.23,25,60
8506,7387,35,2023-05-28,115,438.78,50459.7,22,90
8507,4022,95,2025-01-16,247,836.67,206657.49,28,90
8508,6486,98,2025-08-09,22,420.92,9260.24,19,90
8509,5438,40,2023-04-19,275,690.66,189931.5,28,15
8510,6924,18,2023-07-28,44,1451.55,63868.2,4,30
8511,1056,23,2023-11-03,323,1877.05,606287.15,14,90
8512,3405,56,2024-08-11,350,1984.32,694512.0,2,30
8513,6220,52,2024-12-14,302,1011.14,305364.28,29,15
8514,5560,65,2024-08-08,294,1996.72,587035.68,16,60
8515,7149,94,2025-05-29,271,769.66,208577.86,30,30
8516,9396,90,2025-10-17,108,583.67,63036.36,30,15
8517,7993,17,2023-10-25,171,1481.4,253319.4,30,15
8518,1143,85,2024-12-27,58,713.12,41360.96,14,90
8519,1203,38,2024-06-08,194,982.86,190674.84,29,45
8520,1039,16,2023-11-30,238,1473.89,350785.82,6,90
8521,7162,49,2025-08-05,329,801.9,263825.1,18,45
8522,2800,94,2025-09-18,88,806.17,70942.96,27,15
8523,565,79,2023-08-18,268,1401.48,375596.64,28,60
8524,6200,23,2023-12-27,86,463.05,39822.3,15,15
8525,6566,10,2025-06-12,106,325.14,34464.84,9,90
8526,1846,91,2023-09-11,257,1343.62,345310.34,2,15
8527,9785,2,2024-01-19,236,604.38,142633.68,1,30
8528,3699,70,2023-10-05,475,772.05,366723.75,10,30
8529,3388,10,2025-06-11,67,1991.89,133456.63,15,60
8530,4658,25,2025-12-03,278,1780.99,495115.22,23,90
8531,1862,87,2024-08-16,377,1132.09,426797.93,22,90
8532,9582,56,2023-04-08,10,1762.1,17621.0,21,30
8533,5371,52,2023-08-22,328,724.81,237737.68,22,30
8534,5777,73,2024-12-23,112,1573.75,176260.0,23,90
8535,8387,98,2025-02-20,180,41.54,7477.2,11,45
8536,1765,7,2024-05-03,258,1298.79,335087.82,10,30
8537,3429,3,2025-08-09,290,1125.29,326334.1,3,90
8538,2694,38,2024-12-27,496,1549.36,768482.56,27,45
8539,9056,11,2024-11-08,2,1789.64,3579.28,18,30
8540,1362,97,2025-02-20,230,483.63,111234.9,20,60
8541,4393,41,2023-04-24,23,1210.7,27846.1,8,30
8542,2460,61,2023-01-23,53,1328.92,70432.76,3,30
8543,8326,43,2025-04-08,437,1130.87,494190.19,23,30
8544,4067,8,2023-08-25,62,232.42,14410.04,5,90
8545,3101,66,2023-04-03,186,956.67,177940.62,14,15
8546,8370,95,2024-12-30,390,822.24,320673.6,7,90
8547,2706,70,2023-07-05,29,1559.99,45239.71,13,90
8548,7293,39,2023-03-19,33,602.74,19890.42,12,45
8549,2209,32,2024-04-24,463,663.72,307302.36,12,30
8550,2296,79,2023-10-11,63,1516.07,95512.41,12,60
8551,501,2,2025-01-23,476,1681.9,800584.4,5,60
8552,2812,3,2024-01-14,381,568.51,216602.31,7,15
8553,3306,39,2025-09-24,124,1615.57,200330.68,26,30
8554,5322,68,2025-04-16,36,1771.68,63780.48,24,15
8555,5964,61,2023-12-10,72,1651.85,118933.2,3,60
8556,2191,22,2024-04-26,410,1911.08,783542.8,25,90
8557,4360,22,2023-10-25,17,1628.75,27688.75,7,45
8558,4258,36,2024-06-03,5,380.8,1904.0,24,60
8559,5826,11,2025-10-10,362,1503.65,544321.3,15,45
8560,8895,94,2023-07-03,385,1060.03,408111.55,8,45
8561,3263,65,2023-04-20,363,1868.1,678120.3,27,90
8562,9340,56,2025-11-01,391,909.89,355766.99,1,60
8563,5936,51,2025-12-27,39,197.81,7714.59,27,45
8564,4174,93,2025-03-23,109,551.96,60163.64,10,45
8565,3684,17,2023-12-03,315,1371.38,431984.7,1,45
8566,5671,26,2024-06-19,409,1521.7,622375.3,23,30
8567,4559,5,2024-01-01,407,1579.93,643031.51,10,90
8568,4715,100,2024-05-15,464,1190.72,552494.08,8,15
8569,2967,79,2023-11-22,171,679.31,116162.01,16,30
8570,307,23,2024-03-18,478,482.3,230539.4,30,90
8571,412,83,2024-08-21,447,1228.37,549081.39,23,45
8572,5060,20,2024-11-16,143,1389.1,198641.3,24,30
8573,8238,92,2024-01-09,370,1364.97,505038.9,25,45
8574,303,99,2024-02-04,431,1279.6,551507.6,18,60
8575,5084,73,2023-11-09,484,62.27,30138.68,30,60
8576,268,95,2024-03-04,38,520.42,19775.96,20,45
8577,8170,76,2024-06-13,436,1488.31,648903.16,4,90
8578,3382,52,2024-03-10,186,1336.49,248587.14,24,30
8579,6188,87,2023-10-14,450,1856.44,835398.0,6,45
8580,1685,84,2025-03-27,144,1343.25,193428.0,13,45
8581,3097,64,2025-05-31,288,446.04,128459.52,24,60
8582,3144,4,2023-06-25,300,1754.29,526287.0,11,45
8583,6490,45,2024-02-10,331,257.02,85073.62,15,15
8584,8660,68,2023-02-20,430,955.74,410968.2,8,45
8585,4574,29,2025-02-01,395,1195.87,472368.65,25,60
8586,9313,31,2024-02-04,104,1613.11,167763.44,20,45
8587,3652,67,2024-02-23,497,1928.73,958578.81,22,15
8588,5340,18,2025-10-04,415,1026.17,425860.55,8,45
8589,1708,34,2023-07-24,493,1956.17,964391.81,29,90
8590,619,34,2025-09-20,266,1325.02,352455.32,29,30
8591,4672,41,2023-02-13,458,1574.27,721015.66,11,45
8592,1264,48,2025-12-18,47,594.46,27939.62,17,30
8593,6222,97,2024-11-15,482,1459.74,703594.68,27,45
8594,5290,44,2023-09-25,274,1801.22,493534.28,9,60
8595,5112,42,2024-07-04,308,1706.19,525506.52,7,30
8596,9396,9,2023-02-03,255,1625.71,414556.05,7,45
8597,1364,41,2025-04-11,270,438.49,118392.3,21,15
8598,8840,50,2024-06-07,321,1260.37,404578.77,28,15
8599,4706,6,2025-07-10,42,1778.98,74717.16,18,60
8600,4296,40,2024-06-10,291,1001.23,291357.93,5,45
8601,9597,63,2025-06-10,425,1471.49,625383.25,17,60
8602,443,4,2023-06-17,277,1666.84,461714.68,7,15
8603,5159,78,2023-11-03,231,915.63,211510.53,3,45
8604,3300,24,2024-05-14,247,148.62,36709.14,20,45
8605,6804,98,2024-04-30,202,464.86,93901.72,3,90
8606,2417,51,2023-04-02,263,1943.47,511132.61,10,30
8607,3482,62,2025-06-17,455,146.1,66475.5,8,60
8608,2271,23,2024-05-21,234,243.67,57018.78,17,90
8609,4822,84,2024-11-28,241,1322.77,318787.57,5,60
8610,2445,9,2025-02-22,387,1100.39,425850.93,10,90
8611,8014,24,2023-01-25,142,306.39,43507.38,20,45
8612,6658,11,2023-02-04,268,555.27,148812.36,12,15
8613,1163,26,2025-03-22,498,266.51,132721.98,6,90
8614,9308,39,2025-07-16,467,1744.23,814555.41,4,15
8615,2518,73,2025-08-15,223,1661.81,370583.63,4,90
8616,5462,25,2025-08-28,224,889.36,199216.64,8,90
8617,5316,74,2025-06-08,212,522.66,110803.92,1,45
8618,7101,11,2023-01-22,128,1668.7,213593.6,11,15
8619,5107,26,2023-09-11,252,1183.72,298297.44,19,15
8620,863,17,2024-12-17,415,69.49,28838.35,12,15
8621,6172,60,2024-11-27,289,239.66,69261.74,30,30
8622,3566,94,2024-01-01,260,310.73,80789.8,4,30
8623,400,18,2024-09-30,136,1592.86,216628.96,10,15
8624,5145,2,2023-11-20,472,312.88,147679.36,8,15
8625,2887,60,2025-02-09,423,1609.63,680873.49,27,30
8626,3408,8,2024-06-15,416,1181.21,491383.36,24,30
8627,4809,43,2023-05-22,81,639.01,51759.81,11,60
8628,2052,60,2023-06-02,488,145.5,71004.0,17,30
8629,8717,1,2024-11-25,207,1668.06,345288.42,12,90
8630,94,3,2024-06-11,324,299.65,97086.6,18,45
8631,6154,74,2025-05-09,355,992.1,352195.5,13,30
8632,580,91,2023-08-21,326,1117.16,364194.16,3,30
8633,2734,21,2023-10-11,465,197.52,91846.8,24,30
8634,5943,88,2024-10-08,433,221.88,96074.04,7,45
8635,2812,37,2024-10-20,175,1603.53,280617.75,1,45
8636,8238,13,2025-08-03,147,828.94,121854.18,30,15
8637,6286,89,2024-11-30,80,481.86,38548.8,3,60
8638,8532,55,2025-12-04,62,1018.31,63135.22,9,45
8639,513,24,2024-12-10,146,58.9,8599.4,10,30
8640,4767,66,2024-03-27,335,1240.99,415731.65,9,60
8641,3726,17,2025-02-04,33,260.96,8611.68,11,30
8642,5319,83,2025-04-21,450,1114.06,501327.0,14,30
8643,6596,76,2024-07-31,275,89.14,24513.5,21,90
8644,9786,81,2023-03-02,216,167.91,36268.56,25,15
8645,1609,86,2023-09-07,271,252.65,68468.15,5,30
8646,7914,47,2025-03-22,317,1302.73,412965.41,29,30
8647,266,1,2023-09-25,491,1601.23,786203.93,3,45
8648,9799,57,2024-05-22,436,30.95,13494.2,5,30
8649,9847,60,2023-02-07,84,1396.61,117315.24,30,60
8650,3508,11,2023-01-17,483,1941.73,937855.59,4,60
8651,101,2,2025-10-26,474,83.39,39526.86,10,30
8652,6151,53,2023-08-16,38,91.53,3478.14,20,60
8653,4842,98,2023-03-20,230,318.51,73257.3,17,30
8654,9364,12,2023-04-17,106,1390.34,147376.04,14,60
8655,8427,47,2024-09-03,257,1108.1,284781.7,29,45
8656,7387,32,2023-12-08,394,156.46,61645.24,4,90
8657,1746,35,2023-08-27,288,578.14,166504.32,30,15
8658,8747,47,2024-02-15,82,1419.45,116394.9,29,15
8659,3766,8,2025-06-24,18,1941.26,34942.68,14,90
8660,7924,30,2023-09-01,225,494.21,111197.25,29,30
8661,9167,39,2025-03-23,283,833.64,235920.12,18,90
8662,3361,37,2023-01-15,416,276.25,114920.0,28,60
8663,6147,14,2024-09-29,238,1055.25,251149.5,1,90
8664,148,27,2023-04-22,239,1568.33,374830.87,6,30
8665,1146,17,2023-11-12,386,712.25,274928.5,5,30
8666,9125,85,2025-10-19,431,488.43,210513.33,25,60
8667,6886,20,2023-05-26,427,1266.62,540846.74,4,90
8668,1600,43,2025-04-28,367,1413.81,518868.27,21,90
8669,2998,54,2023-12-23,328,474.88,155760.64,22,15
8670,7245,75,2023-07-20,232,388.77,90194.64,19,30
8671,4821,71,2025-02-20,273,1839.36,502145.28,16,15
8672,3834,59,2024-01-24,34,1514.45,51491.3,1,45
8673,906,31,2023-03-08,4,1104.37,4417.48,2,90
8674,5017,9,2025-10-27,36,1995.3,71830.8,5,90
8675,3080,78,2024-06-08,411,868.73,357048.03,15,60
8676,9493,43,2023-09-17,422,770.8,325277.6,30,90
8677,317,10,2025-03-12,385,1849.12,711911.2,24,60
8678,8450,72,2023-02-01,256,1020.12,261150.72,21,90
8679,2073,70,2025-04-24,184,1702.37,313236.08,16,15
8680,769,12,2025-12-31,199,484.34,96383.66,28,30
8681,1534,28,2024-04-29,393,1972.79,775306.47,27,45
8682,1782,15,2024-06-22,298,337.99,100721.02,8,15
8683,3491,73,2024-07-25,240,549.2,131808.0,17,60
8684,5446,35,2025-12-09,147,774.86,113904.42,19,60
8685,6340,96,2024-01-07,311,1290.17,401242.87,11,30
8686,2070,33,2023-04-24,138,764.17,105455.46,13,90
8687,856,88,2024-03-14,184,1079.62,198650.08,22,45
8688,9052,49,2025-10-31,121,1892.34,228973.14,3,15
8689,3029,11,2023-07-11,363,1759.59,638731.17,2,45
8690,8440,86,2024-09-27,297,415.01,123257.97,16,30
8691,5474,66,2025-06-23,347,657.68,228214.96,7,90
8692,6543,13,2023-11-27,427,543.13,231916.51,11,15
8693,5328,99,2023-04-30,210,1808.37,379757.7,14,45
8694,1060,4,2025-02-07,398,205.24,81685.52,9,90
8695,2278,45,2025-10-18,279,1054.81,294291.99,30,15
8696,5961,5,2023-10-09,249,1968.59,490178.91,17,15
8697,2099,77,2024-12-22,273,1065.8,290963.4,1,15
8698,9885,11,2023-01-11,231,1210.6,279648.6,26,90
8699,6400,30,2023-01-26,32,1943.74,62199.68,8,60
8700,1033,98,2024-07-20,311,1583.62,492505.82,20,45
8701,4030,71,2024-08-20,21,481.6,10113.6,12,60
8702,5046,32,2023-12-12,99,234.71,23236.29,3,15
8703,8608,21,2023-08-27,13,1946.61,25305.93,26,60
8704,3484,73,2023-04-09,130,1902.0,247260.0,5,30
8705,6808,92,2024-07-24,242,169.0,40898.0,29,90
8706,8330,24,2024-07-28,192,284.44,54612.48,30,90
8707,7793,16,2024-07-16,127,767.53,97476.31,12,30
8708,2745,97,2023-11-12,7,942.78,6599.46,18,60
8709,4280,24,2023-05-14,6,1660.28,9961.68,21,60
8710,5384,93,2024-03-12,97,1811.43,175708.71,24,45
8711,2147,39,2023-05-11,352,1775.19,624866.88,21,45
8712,2725,90,2025-06-13,195,1470.9,286825.5,28,90
8713,5292,93,2024-02-25,140,242.07,33889.8,5,45
8714,6466,3,2023-08-10,450,1940.37,873166.5,11,45
8715,9148,95,2025-08-08,331,933.62,309028.22,3,30
8716,3326,95,2023-01-03,19,1835.43,34873.17,24,15
8717,5970,21,2025-05-08,384,845.23,324568.32,22,60
8718,8016,27,2024-08-07,3,548.92,1646.76,10,90
8719,2309,58,2025-01-29,236,765.59,180679.24,11,45
8720,2885,18,2023-01-27,448,1554.29,696321.92,2,15
8721,8343,91,2024-08-27,357,1074.37,383550.09,22,90
8722,3211,87,2025-03-30,99,1277.71,126493.29,21,15
8723,7627,46,2025-06-04,379,80.82,30630.78,2,30
8724,1205,9,2023-07-16,2,1176.71,2353.42,17,90
8725,662,45,2024-09-15,281,990.83,278423.23,15,15
8726,3839,76,2023-01-11,5,107.99,539.95,26,15
8727,7821,16,2025-06-19,112,783.54,87756.48,23,15
8728,1340,73,2023-06-10,146,629.45,91899.7,13,15
8729,4521,86,2025-08-17,114,1760.4,200685.6,21,90
8730,2806,48,2025-06-21,190,1608.35,305586.5,15,60
8731,9366,8,2023-09-05,170,1496.65,254430.5,13,90
8732,7138,52,2025-01-05,166,1080.69,179394.54,23,90
8733,6631,15,2025-11-28,257,1308.02,336161.14,16,45
8734,8175,72,2024-11-20,415,1489.38,618092.7,29,60
8735,6803,34,2024-12-10,395,1765.57,697400.15,11,60
8736,4257,25,2025-09-22,284,1343.07,381431.88,24,15
8737,2900,7,2025-09-18,362,937.64,339425.68,24,90
8738,2841,43,2025-08-26,200,1715.94,343188.0,18,30
8739,7084,65,2024-02-26,9,1927.63,17348.67,6,30
8740,2741,42,2024-08-25,411,223.78,91973.58,15,90
8741,3620,20,2025-09-23,320,1609.15,514928.0,30,60
8742,2477,94,2023-03-03,362,273.41,98974.42,10,60
8743,2073,32,2024-12-06,300,1217.96,365388.0,3,90
8744,8043,19,2024-01-18,200,547.16,109432.0,17,60
8745,8864,78,2023-12-18,333,1044.84,347931.72,26,90
8746,2470,58,2025-02-23,441,329.85,145463.85,6,60
8747,5029,55,2023-05-19,426,1325.99,564871.74,30,90
8748,7800,47,2023-07-19,269,1301.59,350127.71,1,45
8749,1700,81,2023-02-28,354,1525.15,539903.1,14,60
8750,5892,36,2024-03-31,242,1277.25,309094.5,21,45
8751,4945,28,2023-04-23,364,1820.92,662814.88,9,15
8752,293,62,2023-04-10,153,1090.42,166834.26,6,30
8753,5838,58,2024-04-19,272,1858.0,505376.0,1,15
8754,7900,37,2025-01-03,305,935.56,285345.8,6,45
8755,8717,27,2024-05-06,196,1872.03,366917.88,5,90
8756,562,76,2023-02-09,263,533.75,140376.25,15,45
8757,6585,34,2025-04-29,100,1571.9,157190.0,22,45
8758,9968,78,2023-07-06,368,1023.75,376740.0,9,15
8759,2280,66,2023-10-22,213,1374.52,292772.76,30,60
8760,901,95,2024-09-09,262,790.25,207045.5,28,30
8761,5870,86,2024-01-21,139,1428.79,198601.81,19,60
8762,1068,10,2024-03-02,301,1103.2,332063.2,22,45
8763,7568,88,2025-07-11,373,682.05,254404.65,5,30
8764,2104,30,2023-01-15,303,1171.65,355009.95,19,90
8765,9315,33,2025-02-12,480,1446.26,694204.8,30,45
8766,2022,57,2023-10-20,410,1367.97,560867.7,15,45
8767,5283,64,2023-11-01,166,672.01,111553.66,30,15
8768,6577,30,2023-01-24,314,1441.13,452514.82,26,45
8769,942,63,2025-03-01,407,712.11,289828.77,15,60
8770,2369,20,2023-05-03,414,319.97,132467.58,7,60
8771,1490,57,2024-06-23,460,727.48,334640.8,16,90
8772,3598,18,2024-03-07,497,675.45,335698.65,26,45
8773,3543,24,2023-12-11,378,1984.09,749986.02,27,90
8774,2040,86,2025-06-02,339,987.87,334887.93,2,90
8775,1379,74,2024-11-18,201,1714.86,344686.86,2,60
8776,6639,63,2025-08-23,40,611.55,24462.0,22,60
8777,6222,44,2025-05-16,96,1521.79,146091.84,26,90
8778,7885,76,2024-07-25,324,1553.45,503317.8,5,15
8779,5172,6,2024-04-21,85,275.73,23437.05,16,60
8780,161,88,2024-10-27,282,1011.05,285116.1,30,45
8781,3136,32,2023-05-07,101,877.91,88668.91,2,15
8782,7608,24,2025-07-13,189,162.95,30797.55,25,60
8783,1322,42,2023-03-16,407,478.92,194920.44,25,60
8784,4348,36,2025-08-23,301,1713.85,515868.85,19,15
8785,2329,21,2023-04-18,444,1743.38,774060.72,12,15
8786,5854,6,2025-02-20,37,397.46,14706.02,23,60
8787,5314,72,2024-04-29,286,861.45,246374.7,2,90
8788,3311,35,2025-04-18,28,343.96,9630.88,24,30
8789,2654,59,2023-10-04,335,205.27,68765.45,29,90
8790,8805,34,2024-03-13,481,1882.97,905708.57,16,45
8791,3879,18,2024-11-23,229,58.59,13417.11,26,30
8792,1087,63,2025-07-18,270,1861.71,502661.7,18,30
8793,702,96,2023-08-17,62,945.42,58616.04,20,90
8794,9594,11,2023-06-06,213,171.17,36459.21,19,60
8795,1335,12,2024-02-23,238,1269.44,302126.72,24,30
8796,3905,100,2024-09-17,312,1360.19,424379.28,24,45
8797,5535,49,2025-08-28,350,149.92,52472.0,16,60
8798,6775,80,2024-12-01,450,629.45,283252.5,1,60
8799,7448,23,2025-12-21,318,1217.89,387289.02,21,60
8800,3194,70,2024-02-26,20,1112.9,22258.0,4,15
8801,2851,70,2025-06-01,239,1577.38,376993.82,1,90
8802,8704,35,2023-03-03,3,1228.88,3686.64,18,15
8803,6073,7,2025-07-29,399,1765.61,704478.39,17,90
8804,8267,19,2023-04-26,181,330.67,59851.27,1,45
8805,7487,53,2025-04-20,1,1028.65,1028.65,2,60
8806,2097,80,2024-07-11,313,796.41,249276.33,23,30
8807,6291,87,2023-04-11,105,1905.95,200124.75,10,45
8808,6135,28,2024-02-12,237,1698.16,402463.92,15,90
8809,6455,20,2025-07-12,127,298.63,37926.01,25,60
8810,3905,79,2024-10-03,23,1774.19,40806.37,9,90
8811,9194,12,2023-05-23,190,771.3,146547.0,27,30
8812,9401,43,2025-07-20,272,915.86,249113.92,14,15
8813,3576,55,2023-07-08,65,1937.52,125938.8,23,15
8814,2220,97,2024-04-21,200,1982.33,396466.0,5,90
8815,3935,75,2023-02-08,180,589.24,106063.2,18,45
8816,5012,57,2024-05-26,81,1238.94,100354.14,2,45
8817,6484,81,2025-08-12,466,456.28,212626.48,6,90
8818,9550,79,2023-01-14,386,444.63,171627.18,26,15
8819,7171,79,2024-12-18,127,1785.97,226818.19,26,90
8820,9421,56,2025-09-22,324,556.75,180387.0,13,60
8821,7467,76,2025-02-19,498,748.41,372708.18,18,90
8822,3053,60,2023-08-13,368,1569.86,577708.48,20,15
8823,197,80,2024-06-17,273,1389.44,379317.12,1,15
8824,3779,39,2025-10-11,20,318.02,6360.4,26,15
8825,4778,64,2024-09-19,277,1820.63,504314.51,9,90
8826,8121,81,2024-10-17,72,1217.6,87667.2,9,45
8827,5901,14,2024-02-16,403,1116.45,449929.35,1,90
8828,4027,57,2024-07-13,494,1352.71,668238.74,3,60
8829,7006,27,2023-05-03,170,317.2,53924.0,6,45
8830,1140,23,2024-12-19,2,554.89,1109.78,17,90
8831,8526,20,2025-08-06,409,1973.56,807186.04,3,45
8832,3992,90,2025-04-08,256,1850.51,473730.56,1,45
8833,5927,33,2024-02-09,163,1689.73,275425.99,5,30
8834,4046,46,2024-06-07,343,1562.22,535841.46,2,15
8835,7470,3,2025-05-30,115,1336.05,153645.75,24,90
8836,5562,66,2025-11-06,386,321.89,124249.54,3,30
8837,8673,12,2024-03-09,266,1169.06,310969.96,20,30
8838,1660,72,2025-12-03,39,1996.61,77867.79,8,30
8839,5014,97,2023-03-06,463,293.63,135950.69,8,30
8840,4082,1,2024-05-10,103,1953.22,201181.66,26,45
8841,6112,67,2023-05-18,35,988.04,34581.4,9,15
8842,9419,1,2024-05-15,339,1888.79,640299.81,24,45
8843,2570,63,2023-09-15,215,1863.76,400708.4,13,30
8844,233,60,2025-12-20,81,1063.58,86149.98,9,15
8845,294,30,2025-03-05,108,393.9,42541.2,2,15
8846,7966,22,2025-07-28,337,1086.14,366029.18,17,60
8847,9242,87,2023-08-15,426,237.67,101247.42,2,30
8848,1003,89,2025-08-09,156,385.08,60072.48,28,45
8849,252,95,2024-03-22,371,1192.96,442588.16,20,30
8850,4678,20,2024-09-29,214,1530.74,327578.36,16,45
8851,9102,89,2023-12-08,65,1542.07,100234.55,13,30
8852,8669,70,2023-11-30,28,1131.66,31686.48,30,60
8853,1831,11,2024-12-08,321,925.13,296966.73,23,60
8854,6362,50,2025-01-07,123,711.45,87508.35,4,60
8855,4662,3,2023-01-24,73,879.81,64226.13,19,90
8856,8555,12,2023-04-28,154,1956.52,301304.08,3,45
8857,6363,27,2025-10-16,440,1277.73,562201.2,6,60
8858,3837,21,2023-05-28,159,1992.74,316845.66,5,15
8859,5706,87,2024-10-09,87,288.3,25082.1,10,60
8860,5345,50,2024-05-10,189,194.64,36786.96,8,90
8861,2338,38,2023-10-15,453,431.96,195677.88,28,15
8862,6739,72,2023-04-19,7,1516.81,10617.67,14,45
8863,9422,97,2025-07-20,262,118.93,31159.66,8,60
8864,8127,91,2024-08-21,168,1582.98,265940.64,11,30
8865,1776,37,2025-06-09,390,508.34,198252.6,7,90
8866,5047,8,2023-11-17,144,1429.75,205884.0,19,60
8867,6375,72,2023-11-21,491,71.96,35332.36,22,60
8868,6,51,2025-09-25,89,366.05,32578.45,16,30
8869,1528,99,2024-04-26,5,118.37,591.85,25,30
8870,6381,27,2025-04-03,79,1307.25,103272.75,19,90
8871,5325,98,2023-12-08,459,84.01,38560.59,16,45
8872,3157,53,2024-07-15,499,856.0,427144.0,26,45
8873,6845,18,2025-03-11,382,837.6,319963.2,8,60
8874,9818,27,2025-04-20,13,112.14,1457.82,18,30
